time Ha FUV NUV u V J W3 UV+IR
0.055 0.0016509938888779555 0.002141415588952525 0.0025127972443768315 0.0022989580631430093 0.002271634952575686 0.0021649761503494958 0.0 0.001768329234776958
0.056 0.0016147851294047505 0.0020899405264991192 0.0024609624969134016 0.002256602323306823 0.002238412343512322 0.0021475375892713896 0.0 0.0017282638508303303
0.057 0.0015841717296593064 0.00204614848826961 0.002418516482931118 0.0022253882354765133 0.0022123554971463476 0.0021161409243642248 0.0 0.0016945151610436643
0.058 0.0015555922846214958 0.0020051704143288843 0.002379376033011341 0.002197866458677038 0.0021887453085360446 0.002080966568868357 0.0 0.0016630528783056295
0.059000000000000004 0.0015275014011062909 0.0019648928546973973 0.002340904683481178 0.0021708151627130613 0.002165538732720975 0.0020463935139455446 0.0 0.0016321284387881122
0.06 0.0014998826556978893 0.0019252922609840706 0.0023030799419554455 0.002144218531966537 0.0021427222019098063 0.0020124015463597583 0.0 0.0016017237624286244
0.061 0.0014727204394407274 0.0018863462525956552 0.002265880431478061 0.0021180615351382506 0.0021202828211570996 0.001978971455277869 0.0 0.0015718216657803774
0.062 0.0014459999048605729 0.001848033540773856 0.0022292858179654576 0.0020923298742293664 0.002098208324596015 0.0019460849670651591 0.0 0.001542405803689286
0.063 0.0014197069172242427 0.0018103338587101216 0.0021932767434554765 0.0020670099376049705 0.002076487035172808 0.0019137246852981586 0.0 0.0015134606156372865
0.064 0.0013949383107631534 0.0017762430139932756 0.0021591561068934275 0.002039417752000482 0.002050949980286244 0.0018939188543780567 0.0 0.001487119144971281
0.065 0.0013706703699059555 0.0017429974785429048 0.002125703305055146 0.0020119727718742914 0.00202537206952353 0.0018756854498693052 0.0 0.001461411726183741
0.066 0.0013467729464681354 0.0017102595283909048 0.0020927612530114515 0.001984946815482777 0.0020001846765037496 0.0018577304288470403 0.0 0.0014360968024382714
0.067 0.0013232348964289445 0.0016780138969376584 0.0020603145889844456 0.001958327279884919 0.0019753760556581 0.001840045418394886 0.0 0.0014111625686950755
0.068 0.001300045571094524 0.0016462459961498446 0.0020283486339930054 0.0019321021223122998 0.0019509349834821923 0.0018226224177540248 0.0 0.0013865977446220114
0.069 0.0012771947881710332 0.001614941876932568 0.0019968493519777948 0.0019062598274553358 0.0019268507280476711 0.0018054537765892428 0.0 0.0013623915439519873
0.07 0.0012546728049191427 0.0015840881923525967 0.001965803312795306 0.0018807893771032353 0.001903113020707497 0.0017885321748189297 0.0 0.0013385336460450506
0.07100000000000001 0.0012330888408453777 0.0015537761501447716 0.0019351007849610097 0.0018558103495375248 0.0018815615054876378 0.0017741924915352647 0.0 0.0013154967470968924
0.07200000000000001 0.0012141826417886566 0.0015242874860486439 0.001904455582225808 0.0018316805190036814 0.0018674153757155883 0.0017690487118843293 0.0 0.0012946356650191517
0.073 0.0011955372262182778 0.001495205575134701 0.0018742330854392762 0.0018078835243461472 0.0018534643712052872 0.0017639758831836968 0.0 0.0012740623311924765
0.074 0.0011771454976518996 0.0014665193487697977 0.0018444217918590054 0.0017844103083813937 0.001839703182176666 0.0017589720747047124 0.0 0.0012537689153650255
0.075 0.0011590006453892215 0.0014382181840648907 0.0018150106619686545 0.0017612521786670857 0.0018261267126794053 0.001754035433470893 0.0 0.0012337479026165259
0.076 0.001141096129369886 0.0014102918802576224 0.0017859890949343375 0.0017384007881765218 0.0018127300692633622 0.0017491641801383622 0.0 0.0012139920766506013
0.077 0.0011234256660213793 0.0013827306366388493 0.00175734690566535 0.0017158481172364387 0.001799508550389576 0.0017443566051455156 0.0 0.001194494504179312
0.078 0.0011059832150200708 0.0013555250319031626 0.0017290743033548152 0.0016935864566300903 0.0017864576365243766 0.001739611065111039 0.0 0.001175248520315307
0.079 0.001088762966895396 0.0013286660048149018 0.0017011618713875297 0.0016716083917767363 0.0017735729808647212 0.0017349259794614943 0.0 0.0011562477148942868
0.08 0.001073152924969483 0.0013052760030203777 0.0016765729536920818 0.001651212514344235 0.0017586220887034455 0.0017236213237026533 0.0 0.0011390029667973406
0.081 0.0010587936960721371 0.0012845512292554131 0.0016545437536530745 0.001632060264865362 0.0017421669859839753 0.0017073921580791434 0.0 0.0011231229657495832
0.082 0.0010446106584809068 0.0012640807536135946 0.0016327848573716524 0.0016131430182459593 0.0017259137914631057 0.0016913621283499544 0.0 0.0011074378162600617
0.083 0.0010305995407325521 0.0012438584110626857 0.0016112897117857878 0.0015944550772351415 0.0017098576102146344 0.0016755264067987504 0.0 0.001091942794478966
0.084 0.001016756224837066 0.0012238782580793943 0.0015900519992842733 0.0015759909492836675 0.0016939937231864929 0.0016598803391684577 0.0 0.001076633346283923
0.085 0.0010030767390122209 0.0012041345621631378 0.001569065626560419 0.001557745336853262 0.0016783175788749143 0.0016444194364498615 0.0 0.0010615050792450464
0.08600000000000001 0.0009895572508430365 0.0011846217919630226 0.001548324714117715 0.0015397131282928998 0.0016628247854854191 0.001629139367150078 0.0 0.0010465537550599804
0.08700000000000001 0.000976194060836681 0.0011653346079756317 0.0015278235863820694 0.001521889389242219 0.0016475111035470216 0.0016140359500082526 0.0 0.0010317752824261486
0.088 0.0009629835963456943 0.001146267853774338 0.00150755676237914 0.0015042693545264327 0.0016323724389484349 0.0015991051471273793 0.0 0.0010171657103204411
0.089 0.0009499224058345822 0.0011274165477342072 0.0014875189469383222 0.0014868484205091375 0.0016174048363678285 0.0015843430574942522 0.0 0.0010027212216585342
0.09 0.0009382116557164425 0.0011097996484832468 0.0014685077823649983 0.0014708865415192728 0.0016056595862259317 0.0015722187565475867 0.0 0.0009897594292384514
0.091 0.0009268015799680137 0.0010925229879502679 0.0014498208366430882 0.001455280829188557 0.0015944785346404802 0.0015605800485913731 0.0 0.0009771287431795566
0.092 0.000915516206997162 0.0010754351471590332 0.0014313381239243294 0.001439845674505059 0.0015834196827862218 0.0015490685421754046 0.0 0.000964636100168675
0.093 0.0009043528404479969 0.0010585320433999265 0.0014130552282295486 0.0014245773896268846 0.0015724803884287323 0.0015376814869149061 0.0 0.0009522785154030984
0.094 0.0008933088704820124 0.001041809724964428 0.0013949678752742639 0.0014094724050432853 0.0015616580941144773 0.0015264162206760825 0.0 0.0009400530998528677
0.095 0.0008823817701159263 0.0010252643655998704 0.0013770719264706809 0.0013945272645655492 0.0015509503235819988 0.0015152701658405821 0.0 0.0009279570562067884
0.096 0.0008715690917510109 0.0010088922592544484 0.001359363373243836 0.0013797386205803967 0.0015403546783610326 0.0015042408257653441 0.0 0.000915987675030523
0.097 0.0008608684638825043 0.0009926898150945938 0.0013418383316422073 0.0013651032295492185 0.0015298688345478867 0.0014933257814259949 0.0 0.0009041423311239575
0.098 0.0008502775879776089 0.000976653552777868 0.001324493037224744 0.001350617947738126 0.0015194905397461396 0.0014825226882322787 0.0 0.0008924184800652303
0.099 0.0008397942355120395 0.0009607800979657961 0.0013073238402074026 0.0013362797271648404 0.001509217610162669 0.0014718292730053406 0.0 0.0008808136549302579
0.1 0.0008294162451554911 0.0009450661780622377 0.0012903272008536457 0.0013220856117491604 0.0014990479278495935 0.0014612433311066823 0.0 0.0008693254631771262
0.101 0.0008208600517378336 0.0009323539268154401 0.0012760881152251065 0.001310192151139478 0.0014885413046019163 0.0014502339775686569 0.0 0.0008597504959698028
0.10200000000000001 0.0008123881571628354 0.0009197669214595666 0.0012619893184353385 0.0012984158693867584 0.0014781381965667342 0.001439333092331475 0.0 0.0008502698649485154
0.10300000000000001 0.0008039989165354714 0.0009073027181136285 0.0012480280730753652 0.0012867544800193062 0.0014678365838864979 0.001428538558889588 0.0 0.000840881729362946
0.10400000000000001 0.0007956907326404004 0.0008949589437360125 0.0012342017210838921 0.0012752057628421078 0.0014576345052520956 0.00141784832208743 0.0 0.0008315843018195751
0.105 0.0007874620541167255 0.0008827332934127843 0.0012205076807099815 0.0012637675613997408 0.0014475300556616737 0.0014072603857709128 0.0 0.0008223758462391729
0.106 0.0007793113737194314 0.0008706235277746023 0.0012069434436196434 0.0012524377805596854 0.0014375213842856838 0.0013967728105503678 0.0 0.0008132546759112065
0.107 0.0007712372266623738 0.0008586274705348182 0.0011935065721382693 0.0012412143842089648 0.0014276066924322087 0.0013863837116684162 0.0 0.0008042191516395326
0.108 0.0007632381890383767 0.000846743006142147 0.0011801946966214112 0.0012300953930580653 0.0014177842316068115 0.0013760912569671564 0.0 0.0007952676799743531
0.109 0.000755312876312071 0.0008349680775415002 0.0011670055129465893 0.0012190788825459096 0.0014080523016619332 0.0013658936649488054 0.0 0.0007863987115256559
0.11 0.0007474599418816573 0.0008233006840370271 0.0011539367801197526 0.0012081629808406325 0.0013984092490307398 0.0013557892029251854 0.0 0.0007776107393536702
0.111 0.0007396780757056389 0.0008117388792519304 0.0011409863179900213 0.0011973458669307148 0.0013888534650407943 0.001345776185250716 0.0 0.0007689022974321325
0.112 0.0007319660029912734 0.0008002807691797253 0.0011281520050668496 0.0011866257688017984 0.0013793833843035559 0.0013358529716346954 0.0 0.0007602719591805256
0.113 0.0007252784815883755 0.000789919412094684 0.0011164543838625422 0.0011770496757572317 0.0013708315538595063 0.0013260584745019013 0.0 0.0007525189251852233
0.114 0.0007188905822746819 0.0007798998411077226 0.0011051172978650866 0.0011678219989021516 0.0013625650724418733 0.001316360472930202 0.0 0.0007450357723152722
0.115 0.0007125584731870181 0.0007699677784083216 0.0010938792269834293 0.0011586749141403547 0.0013543707882903854 0.0013067471711437123 0.0 0.0007376179753267315
0.116 0.0007062811882426004 0.0007601217086728193 0.0010827384566377105 0.0011496070259114032 0.0013462474512122757 0.00129721710245173 0.0 0.0007302644024946383
0.117 0.0007000577862369279 0.0007503601555997119 0.0010716933164014164 0.0011406169745928826 0.0013381938432094178 0.0012877688379333964 0.0 0.0007229739512378702
0.11800000000000001 0.0006938873499968529 0.0007406816805812527 0.0010607421784982753 0.0011317034352770286 0.0013302087773822274 0.0012784009851518029 0.0 0.0007157455471270194
0.11900000000000001 0.0006877689855693426 0.0007310848814310036 0.0010498834563625386 0.0011228651165988224 0.001322291096880005 0.0012691121869224688 0.0 0.0007085781429340626
0.12 0.0006817018214442434 0.0007215683911646825 0.0010391156032594825 0.001114100759613245 0.00131443967389495 0.001259901120133303 0.0 0.000701470717721854
0.121 0.0006756850078092502 0.0007121308768316165 0.0010284371109632122 0.0011054091367189922 0.0013066534086981377 0.0012507664946135113 0.0 0.0006944222759713469
0.122 0.0006697177158355567 0.0007027710383942496 0.00101784650848884 0.0010967890506266731 0.0012989312287150663 0.0012417070520491058 0.0 0.0006874318467447844
0.123 0.0006637991369926713 0.0006934876076533874 0.001007342360876372 0.0010882393333688427 0.0012912720876389664 0.0012327215649426521 0.0 0.0006804984828830125
0.124 0.0006579284823909281 0.0006842793472169649 0.0009969232680239431 0.0010797588453504182 0.0012836749645799787 0.0012238088356151073 0.0 0.0006736212602352859
0.125 0.0006521049821504923 0.000675145049510278 0.0009865878635678172 0.0010713464744370213 0.0012761388632485304 0.001214967695247811 0.0 0.0006667992769200554
0.126 0.0006463565213316833 0.0006662546910338843 0.0009765147775765777 0.0010631661365636624 0.0012687929401067667 0.00120628451724558 0.0 0.0006601486848519367
0.127 0.0006408904165376825 0.0006588505984151643 0.0009680101813479282 0.0010564155412485143 0.0012625816589133655 0.0011983939968429939 0.0 0.000654518887576907
0.128 0.0006354671835951236 0.0006515045777088363 0.0009595722885213782 0.0010497178923239326 0.0012564190941523367 0.0011905653635119384 0.0 0.0006489332460291235
0.129 0.0006300861552276465 0.0006442157250581115 0.0009512000608958382 0.0010430723657090454 0.0012503044875796729 0.0011827976540148206 0.0 0.0006433910729494244
0.13 0.0006247466796173368 0.0006369831575453979 0.0009428924843216868 0.0010364781564139774 0.0012442370985172918 0.0011750899274288633 0.0 0.0006378916970000252
0.131 0.0006194481199309228 0.0006298060125504531 0.0009346485679635694 0.0010299344779547677 0.0012382162033144509 0.0011674412644621368 0.0 0.0006324344622765093
0.132 0.0006141898538639083 0.0006226834471329524 0.0009264673435911489 0.0010234405617903927 0.0012322410948299078 0.0011598507667955613 0.0 0.0006270187278383457
0.133 0.0006089712732019896 0.0006156146374384224 0.0009183478648967337 0.0010169956567811077 0.0012263110819334673 0.001152317556449752 0.0 0.0006216438672571381
0.134 0.0006037917833988636 0.0006085987781262855 0.0009102892068383702 0.0010105990286670104 0.0012204254890262718 0.0011448407751755406 0.0 0.0006163092681818171
0.135 0.0005986508031697251 0.0006016350818192944 0.000902290465007378 0.0010042499595660451 0.0012145836555787967 0.001137419583867264 0.0 0.0006110143319199332
0.136 0.0005935477640997815 0.0005947227785732349 0.0008943507550192701 0.0009979477474905511 0.0012087849356861265 0.0011300531619975506 0.0 0.0006057584730344802
0.137 0.0005884821102671012 0.0005878611153660514 0.0008864692119269408 0.0009916917058814124 0.0012030286976392821 0.0011227407070729398 0.0 0.0006005411189554328
0.138 0.0005834532978791667 0.0005810493556055416 0.0008786449896551638 0.0009854811631592696 0.0011973143235122668 0.001115481434109243 0.0 0.0005953617096054084
0.139 0.0005784607949225708 0.0005742867786548552 0.000870877260455593 0.000979315462291853 0.0011916412087640132 0.001108274575125806 0.0 0.0005902196970388906
0.14 0.0005735040808252568 0.0005675726793749874 0.0008631652143812367 0.0009731939603768691 0.0011860087618545479 0.0011011193786579871 0.0 0.000585114545094344
0.14100000000000001 0.0005685826461307694 0.0005609063676835157 0.0008555080587796248 0.0009671160282397166 0.0011804164038748616 0.0010940151092869443 0.0 0.0005800457290587101
0.14200000000000002 0.0005643952223053933 0.0005547718206121444 0.0008482450612796188 0.0009613092634852654 0.0011755793808029007 0.0010889862359138548 0.0 0.0005755295311551269
0.14300000000000002 0.0005604741188577924 0.0005488445482435463 0.000841148256616115 0.0009556205786057973 0.0011710188557284794 0.0010846788900476158 0.0 0.0005712201428178862
0.14400000000000002 0.0005565803403948407 0.0005429585812443584 0.0008341009074390565 0.0009499715364516438 0.0011664901115747352 0.0010804015607726771 0.0 0.0005669407853053151
0.145 0.0005527135087114732 0.0005371133479070852 0.0008271023292351971 0.000944361588327966 0.0011619927084620253 0.0010761538326294682 0.0 0.0005626910429608282
0.146 0.000548873253400831 0.0005313082883121796 0.0008201518516051608 0.0009387901968533733 0.0011575262155805318 0.00107193529872476 0.0 0.0005584705086982515
0.147 0.0005450592116412891 0.000525542854006207 0.0008132488178781334 0.0009332568356510588 0.0011530902109426235 0.001067745560497706 0.0 0.0005542787837677621
0.148 0.0005412710279907481 0.0005198165076909102 0.0008063925847395104 0.0009277609890503398 0.0011486842811436035 0.0010635842274939252 0.0 0.0005501154775298281
0.149 0.0005375083541878684 0.0005141287229226905 0.0007995825218711447 0.0009223021517983077 0.0011443080211305271 0.0010594509171471184 0.0 0.0005459802072367452
0.15 0.0005337708489599394 0.0005084789838222073 0.0007928180116036019 0.0009168798287810255 0.0011399610339787088 0.0010553452545680314 0.0 0.0005418725978214757
0.151 0.000530058177837146 0.0005028667847935617 0.0007860984485799748 0.0009114935347541175 0.001135642930675688 0.0010512668723403789 0.0 0.000537792281693533
0.152 0.0005263700129729146 0.0004972916302528146 0.0007794232394307976 0.0009061427940821183 0.0011313533299123512 0.0010472154103235581 0.0 0.0005337388985415314
0.153 0.0005227060329701981 0.0004917530343653615 0.0007727918024596318 0.0009008271404864859 0.0011270918578808772 0.0010431905154618074 0.0 0.0005297120951422904
0.154 0.0005190659227134683 0.000486250520791876 0.0007662035673388363 0.0008955461168017232 0.0011228581480791939 0.001039191841599567 0.0 0.0005257115251761367
0.155 0.0005154493732059454 0.0004807836224424555 0.0007596579748152659 0.0008902992747394799 0.0011186518411219085 0.0010352190493028474 0.0 0.000521736849048092
0.156 0.000511856081412359 0.00047535188123871665 0.0007531544764253751 0.0008850861746601536 0.0011144725845571755 0.0010312718056863079 0.0 0.0005177877337149909
0.157 0.0005082857501064644 0.0004699548478834473 0.0007466925342194396 0.0008799063853518688 0.0011103200326895572 0.001027349784245907 0.0 0.0005138638525179494
0.158 0.0005047380877235632 0.00046459208163758867 0.0007402716204945156 0.0008747594838164232 0.0011061938464083198 0.0010234526646967707 0.0 0.0005099648850202379
0.159 0.0005013439680156946 0.0004595176818414446 0.0007340380385381643 0.0008695923554904234 0.00110204538431798 0.0010199134586229446 0.0 0.0005062296435680985
0.16 0.0004980964083092865 0.0004547182181598434 0.0007279837781088488 0.0008644072860321372 0.0010978767884637787 0.0010167148254187806 0.0 0.0005026507106012611
0.161 0.0004948690827510581 0.0004499486578728303 0.0007219672391731435 0.0008592545225122177 0.0010937341653379721 0.0010135361215227972 0.0 0.0004990940764269126
0.162 0.0004916617407609155 0.00044520863065615517 0.0007159879545872919 0.0008541336648532949 0.0010896171932937837 0.0010103771001300544 0.0 0.0004955594648963559
0.163 0.0004884741363849058 0.000440497773022422 0.0007100454658318507 0.0008490443203640861 0.0010855255566225794 0.0010072375189920353 0.0 0.0004920466049590888
0.164 0.0004853060281820525 0.00043581572815378855 0.0007041393228006955 0.0008439861035587824 0.0010814589454086166 0.0010041171403052294 0.0 0.0004885552305380661
0.165 0.0004821571791146147 0.00043116214573983374 0.0006982690835963953 0.0008389586359817799 0.0010774170553881995 0.0010010157306029964 0.0 0.0004850850804087813
0.166 0.00047902735644165146 0.00042653668182024163 0.0006924343143318697 0.0008339615460377716 0.0010733995878130377 0.0009979330606508122 0.0 0.0004816358980819686
0.167 0.0004759163316158162 0.00042193899863224993 0.0006866345889379168 0.0008289944688269674 0.0010694062493177578 0.0009948689053445195 0.0 0.00047820743168984264
0.168 0.0004728238801831847 0.0004173687644626634 0.0006808694889765028 0.0008240570459851506 0.0010654367517913706 0.000991823043611744 0.0 0.0004747994338757499
0.169 0.0004697497816861121 0.000412825653504223 0.0006751386034596261 0.0008191489255285789 0.0010614908122525122 0.0009887952583161573 0.0 0.0004714116616870594
0.17 0.00046669381956886765 0.0004083093457162349 0.000669441528673491 0.0008142697617033457 0.0010575681527283816 0.0009857853361645824 0.0 0.00046804387647122
0.171 0.00046365578108617983 0.00040381952668928884 0.0006637778680078663 0.0008094192148393006 0.0010536685001372736 0.00098279306761689 0.0 0.00046469584377492845
0.17200000000000001 0.0004606354572142613 0.0003993558875139053 0.0006581472317903561 0.0008045969512080809 0.0010497915861744716 0.0009798182467983618 0.0 0.0004613673332461169
0.17300000000000001 0.00045763264256459997 0.0003949181246530222 0.0006525492371255943 0.0007998026428853856 0.0010459371472014687 0.0009768606714147968 0.0 0.00045805811853891177
0.17400000000000002 0.0004546471353000871 0.0003905059398180852 0.0006469835077389212 0.0007950359676171244 0.0010421049241384178 0.000973920142669871 0.0 0.00045476797722123006
0.17500000000000002 0.0004516787370536419 0.00038611903984878853 0.0006414496738246691 0.0007902966086894574 0.0010382946623595916 0.0009709964651850489 0.0 0.00045149669068508466
0.176 0.00044872725284910613 0.0003817571365961618 0.0006359473718987078 0.0007855842548025161 0.00103450611159192 0.0009680894469215945 0.0 0.0004482440440594146
0.177 0.0004457924910244008 0.0003774199468090103 0.000630476244655175 0.0007808985999476977 0.0010307390258162865 0.0009651988991049394 0.0 0.0004450098261254019
0.178 0.0004429212080941169 0.00037324461650721285 0.0006251977439170232 0.0007763788391697067 0.0010269577953331875 0.0009620965867255149 0.0 0.00044186399107325436
0.179 0.0004402912759526734 0.00036975210834645387 0.0006207252262186045 0.0007725537697179769 0.0010230280358995807 0.0009579173601203878 0.0 0.00043907245113178084
0.18 0.00043767599531977994 0.00036627905715658953 0.0006162776251825713 0.0007687500099559013 0.0010191201693897443 0.0009537614162355046 0.0 0.0004362964630255356
